user_id,is_churn,churn_probability_latent,cancellation_reason
SPOT-117372,0,0.3338,Active
SPOT-117373,0,0.3078,Active
SPOT-117374,1,0.619,Low Usage / No Time
SPOT-117375,0,0.3791,Active
SPOT-117376,0,0.3618,Active
SPOT-117377,0,0.2629,Active
SPOT-117378,0,0.2948,Active
SPOT-117379,0,0.4232,Active
SPOT-117380,0,0.217,Active
SPOT-117381,0,0.4133,Active
SPOT-117382,0,0.5308,Active
SPOT-117383,1,0.5788,Price / Cost
SPOT-117384,0,0.2655,Active
SPOT-117385,0,0.3506,Active
SPOT-117386,0,0.2668,Active
SPOT-117387,1,0.5833,Too Many Ads
SPOT-117388,0,0.1956,Active
SPOT-117389,0,0.4299,Active
SPOT-117390,0,0.5004,Active
SPOT-117391,0,0.2019,Active
SPOT-117392,1,0.7438,Price / Cost
SPOT-117393,0,0.1438,Active
SPOT-117394,0,0.5484,Active
SPOT-117395,0,0.4612,Active
SPOT-117396,0,0.3831,Active
SPOT-117397,1,0.5832,Low Usage / No Time
SPOT-117398,0,0.3562,Active
SPOT-117399,0,0.4868,Active
SPOT-117400,0,0.2622,Active
SPOT-117401,1,0.6989,Low Usage / No Time
SPOT-117402,0,0.4533,Active
SPOT-117403,0,0.3103,Active
SPOT-117404,0,0.5512,Active
SPOT-117405,0,0.2969,Active
SPOT-117406,0,0.2972,Active
SPOT-117407,0,0.3993,Active
SPOT-117408,1,0.6498,Price / Cost
SPOT-117409,0,0.4001,Active
SPOT-117410,1,0.7104,Price / Cost
SPOT-117411,0,0.5674,Active
SPOT-117412,0,0.378,Active
SPOT-117413,0,0.4781,Active
SPOT-117414,1,0.7028,Technical Bugs
SPOT-117415,0,0.2309,Active
SPOT-117416,0,0.3869,Active
SPOT-117417,1,0.5695,Low Usage / No Time
SPOT-117418,0,0.4239,Active
SPOT-117419,0,0.35,Active
SPOT-117420,1,0.7095,Price / Cost
SPOT-117421,0,0.2771,Active
SPOT-117422,0,0.5263,Active
SPOT-117423,0,0.516,Active
SPOT-117424,0,0.2031,Active
SPOT-117425,0,0.5676,Active
SPOT-117426,0,0.4675,Active
SPOT-117427,0,0.5517,Active
SPOT-117428,0,0.3033,Active
SPOT-117429,0,0.3037,Active
SPOT-117430,0,0.3233,Active
SPOT-117431,0,0.4945,Active
SPOT-117432,1,0.5732,Price / Cost
SPOT-117433,0,0.4865,Active
SPOT-117434,1,0.5805,Switched to Competitor
SPOT-117435,1,0.5695,Switched to Competitor
SPOT-117436,0,0.4049,Active
SPOT-117437,0,0.3956,Active
SPOT-117438,0,0.4789,Active
SPOT-117439,0,0.3814,Active
SPOT-117440,0,0.3909,Active
SPOT-117441,0,0.1953,Active
SPOT-117442,0,0.207,Active
SPOT-117443,0,0.4295,Active
SPOT-117444,0,0.286,Active
SPOT-117445,0,0.3114,Active
SPOT-117446,0,0.2405,Active
SPOT-117447,0,0.4487,Active
SPOT-117448,0,0.4699,Active
SPOT-117449,0,0.4542,Active
SPOT-117450,1,0.5906,Low Usage / No Time
SPOT-117451,0,0.3744,Active
SPOT-117452,0,0.5313,Active
SPOT-117453,0,0.4177,Active
SPOT-117454,0,0.2142,Active
SPOT-117455,1,0.6097,Switched to Competitor
SPOT-117456,0,0.3949,Active
SPOT-117457,0,0.5369,Active
SPOT-117458,0,0.5497,Active
SPOT-117459,1,0.7697,Low Usage / No Time
SPOT-117460,0,0.2707,Active
SPOT-117461,0,0.474,Active
SPOT-117462,0,0.4968,Active
SPOT-117463,0,0.3944,Active
SPOT-117464,0,0.428,Active
SPOT-117465,0,0.2209,Active
SPOT-117466,0,0.445,Active
SPOT-117467,0,0.4636,Active
SPOT-117468,0,0.35,Active
SPOT-117469,0,0.2905,Active
SPOT-117470,0,0.3254,Active
SPOT-117471,0,0.1827,Active
SPOT-117472,0,0.2689,Active
SPOT-117473,0,0.5049,Active
SPOT-117474,1,0.5954,Switched to Competitor
SPOT-117475,0,0.5249,Active
SPOT-117476,1,0.5776,Price / Cost
SPOT-117477,1,0.6249,Technical Bugs
SPOT-117478,0,0.3562,Active
SPOT-117479,0,0.2964,Active
SPOT-117480,0,0.196,Active
SPOT-117481,0,0.3577,Active
SPOT-117482,1,0.5887,Low Usage / No Time
SPOT-117483,0,0.4708,Active
SPOT-117484,0,0.5526,Active
SPOT-117485,0,0.1401,Active
SPOT-117486,0,0.4311,Active
SPOT-117487,0,0.443,Active
SPOT-117488,0,0.4782,Active
SPOT-117489,0,0.5161,Active
SPOT-117490,1,0.5885,Too Many Ads
SPOT-117491,0,0.3124,Active
SPOT-117492,1,0.6052,Switched to Competitor
SPOT-117493,1,0.5693,Too Many Ads
SPOT-117494,0,0.2314,Active
SPOT-117495,0,0.3619,Active
SPOT-117496,0,0.5166,Active
SPOT-117497,0,0.1286,Active
SPOT-117498,1,0.5737,Switched to Competitor
SPOT-117499,0,0.3296,Active
SPOT-117500,1,0.7265,Price / Cost
SPOT-117501,0,0.1416,Active
SPOT-117502,0,0.4302,Active
SPOT-117503,0,0.3366,Active
SPOT-117504,1,0.6599,Technical Bugs
SPOT-117505,0,0.2761,Active
SPOT-117506,0,0.3457,Active
SPOT-117507,0,0.3732,Active
SPOT-117508,0,0.224,Active
SPOT-117509,0,0.47,Active
SPOT-117510,1,0.6694,Price / Cost
SPOT-117511,1,0.6494,Price / Cost
SPOT-117512,0,0.4397,Active
SPOT-117513,0,0.3119,Active
SPOT-117514,0,0.4475,Active
SPOT-117515,0,0.2376,Active
SPOT-117516,0,0.3501,Active
SPOT-117517,0,0.2006,Active
SPOT-117518,0,0.423,Active
SPOT-117519,0,0.2301,Active
SPOT-117520,0,0.3074,Active
SPOT-117521,0,0.2643,Active
SPOT-117522,0,0.2909,Active
SPOT-117523,0,0.3798,Active
SPOT-117524,0,0.3344,Active
SPOT-117525,0,0.4423,Active
SPOT-117526,0,0.2314,Active
SPOT-117527,0,0.21,Active
SPOT-117528,0,0.4919,Active
SPOT-117529,0,0.3217,Active
SPOT-117530,0,0.3626,Active
SPOT-117531,0,0.4253,Active
SPOT-117532,1,0.6428,Price / Cost
SPOT-117533,0,0.3186,Active
SPOT-117534,0,0.2478,Active
SPOT-117535,0,0.3907,Active
SPOT-117536,0,0.4526,Active
SPOT-117537,0,0.3605,Active
SPOT-117538,1,0.6176,Switched to Competitor
SPOT-117539,0,0.446,Active
SPOT-117540,0,0.4436,Active
SPOT-117541,0,0.3213,Active
SPOT-117542,0,0.361,Active
SPOT-117543,0,0.5224,Active
SPOT-117544,0,0.3812,Active
SPOT-117545,0,0.3593,Active
SPOT-117546,0,0.4238,Active
SPOT-117547,0,0.3579,Active
SPOT-117548,0,0.2938,Active
SPOT-117549,0,0.2258,Active
SPOT-117550,0,0.3396,Active
SPOT-117551,0,0.3973,Active
SPOT-117552,0,0.3645,Active
SPOT-117553,0,0.4301,Active
SPOT-117554,0,0.501,Active
SPOT-117555,1,0.6249,Switched to Competitor
SPOT-117556,0,0.437,Active
SPOT-117557,0,0.3232,Active
SPOT-117558,0,0.5565,Active
SPOT-117559,0,0.3477,Active
SPOT-117560,0,0.2345,Active
SPOT-117561,0,0.4466,Active
SPOT-117562,0,0.5427,Active
SPOT-117563,0,0.3872,Active
SPOT-117564,0,0.1478,Active
SPOT-117565,0,0.3829,Active
SPOT-117566,0,0.5595,Active
SPOT-117567,0,0.3281,Active
SPOT-117568,1,0.7508,Price / Cost
SPOT-117569,0,0.234,Active
SPOT-117570,0,0.3184,Active
SPOT-117571,0,0.1521,Active
SPOT-117572,0,0.1741,Active
SPOT-117573,1,0.6431,Too Many Ads
SPOT-117574,1,0.6327,Switched to Competitor
SPOT-117575,1,0.5959,Too Many Ads
SPOT-117576,0,0.4671,Active
SPOT-117577,0,0.3981,Active
SPOT-117578,0,0.5157,Active
SPOT-117579,0,0.1945,Active
SPOT-117580,0,0.5548,Active
SPOT-117581,0,0.2533,Active
SPOT-117582,1,0.6305,Technical Bugs
SPOT-117583,0,0.4727,Active
SPOT-117584,0,0.4214,Active
SPOT-117585,0,0.5484,Active
SPOT-117586,0,0.2465,Active
SPOT-117587,0,0.1736,Active
SPOT-117588,1,0.6031,Price / Cost
SPOT-117589,0,0.5168,Active
SPOT-117590,0,0.2596,Active
SPOT-117591,0,0.5302,Active
SPOT-117592,1,0.5785,Price / Cost
SPOT-117593,0,0.2371,Active
SPOT-117594,0,0.4373,Active
SPOT-117595,0,0.145,Active
SPOT-117596,0,0.3011,Active
SPOT-117597,0,0.5218,Active
SPOT-117598,0,0.459,Active
SPOT-117599,1,0.6454,Switched to Competitor
SPOT-117600,0,0.5212,Active
SPOT-117601,0,0.3006,Active
SPOT-117602,0,0.1981,Active
SPOT-117603,0,0.406,Active
SPOT-117604,0,0.4442,Active
SPOT-117605,1,0.5913,Price / Cost
SPOT-117606,1,0.5953,Too Many Ads
SPOT-117607,0,0.3862,Active
SPOT-117608,0,0.288,Active
SPOT-117609,0,0.3717,Active
SPOT-117610,0,0.1405,Active
SPOT-117611,0,0.3742,Active
SPOT-117612,0,0.2844,Active
SPOT-117613,0,0.5279,Active
SPOT-117614,0,0.313,Active
SPOT-117615,0,0.3042,Active
SPOT-117616,0,0.5013,Active
SPOT-117617,0,0.3228,Active
SPOT-117618,0,0.3843,Active
SPOT-117619,1,0.6281,Too Many Ads
SPOT-117620,1,0.652,Price / Cost
SPOT-117621,0,0.1558,Active
SPOT-117622,0,0.2329,Active
SPOT-117623,1,0.589,Too Many Ads
SPOT-117624,0,0.2155,Active
SPOT-117625,1,0.5754,Too Many Ads
SPOT-117626,0,0.3767,Active
SPOT-117627,0,0.3127,Active
SPOT-117628,0,0.5523,Active
SPOT-117629,0,0.2771,Active
SPOT-117630,0,0.3565,Active
SPOT-117631,0,0.3041,Active
SPOT-117632,0,0.1801,Active
SPOT-117633,0,0.4488,Active
SPOT-117634,0,0.3233,Active
SPOT-117635,0,0.3357,Active
SPOT-117636,1,0.6984,Price / Cost
SPOT-117637,1,0.6402,Too Many Ads
SPOT-117638,0,0.2011,Active
SPOT-117639,0,0.4266,Active
SPOT-117640,1,0.6547,Price / Cost
SPOT-117641,0,0.3622,Active
SPOT-117642,1,0.6987,Price / Cost
SPOT-117643,0,0.3643,Active
SPOT-117644,0,0.195,Active
SPOT-117645,0,0.1533,Active
SPOT-117646,0,0.3831,Active
SPOT-117647,1,0.6203,Too Many Ads
SPOT-117648,0,0.5032,Active
SPOT-117649,0,0.4133,Active
SPOT-117650,0,0.4432,Active
SPOT-117651,0,0.4328,Active
SPOT-117652,0,0.25,Active
SPOT-117653,0,0.2949,Active
SPOT-117654,0,0.5141,Active
SPOT-117655,1,0.6182,Too Many Ads
SPOT-117656,0,0.4636,Active
SPOT-117657,1,0.6142,Price / Cost
SPOT-117658,0,0.4441,Active
SPOT-117659,1,0.6344,Low Usage / No Time
SPOT-117660,1,0.7735,Price / Cost
SPOT-117661,0,0.1243,Active
SPOT-117662,0,0.3088,Active
SPOT-117663,0,0.2501,Active
SPOT-117664,0,0.5109,Active
SPOT-117665,1,0.6839,Technical Bugs
SPOT-117666,0,0.2685,Active
SPOT-117667,0,0.3423,Active
SPOT-117668,0,0.2951,Active
SPOT-117669,0,0.4135,Active
SPOT-117670,0,0.2135,Active
SPOT-117671,0,0.3853,Active
SPOT-117672,0,0.1972,Active
SPOT-117673,0,0.2142,Active
SPOT-117674,0,0.2816,Active
SPOT-117675,0,0.2813,Active
SPOT-117676,0,0.3034,Active
SPOT-117677,0,0.4486,Active
SPOT-117678,1,0.5801,Price / Cost
SPOT-117679,0,0.2605,Active
SPOT-117680,0,0.4679,Active
SPOT-117681,0,0.3181,Active
SPOT-117682,0,0.4461,Active
SPOT-117683,0,0.1901,Active
SPOT-117684,0,0.5003,Active
SPOT-117685,0,0.3293,Active
SPOT-117686,0,0.4636,Active
SPOT-117687,1,0.5809,Low Usage / No Time
SPOT-117688,0,0.3443,Active
SPOT-117689,0,0.3035,Active
SPOT-117690,0,0.4093,Active
SPOT-117691,0,0.5029,Active
SPOT-117692,0,0.3004,Active
SPOT-117693,0,0.3755,Active
SPOT-117694,1,0.6474,Low Usage / No Time
SPOT-117695,1,0.6004,Price / Cost
SPOT-117696,0,0.2606,Active
SPOT-117697,1,0.6413,Too Many Ads
SPOT-117698,0,0.4058,Active
SPOT-117699,1,0.721,Low Usage / No Time
SPOT-117700,1,0.6809,Too Many Ads
SPOT-117701,0,0.232,Active
SPOT-117702,1,0.6051,Price / Cost
SPOT-117703,1,0.6364,Too Many Ads
SPOT-117704,0,0.5329,Active
SPOT-117705,0,0.2615,Active
SPOT-117706,1,0.6337,Low Usage / No Time
SPOT-117707,0,0.3079,Active
SPOT-117708,0,0.2908,Active
SPOT-117709,0,0.4255,Active
SPOT-117710,0,0.355,Active
SPOT-117711,0,0.4191,Active
SPOT-117712,0,0.3799,Active
SPOT-117713,0,0.1432,Active
SPOT-117714,1,0.6533,Price / Cost
SPOT-117715,0,0.4934,Active
SPOT-117716,0,0.2539,Active
SPOT-117717,0,0.4436,Active
SPOT-117718,0,0.286,Active
SPOT-117719,0,0.1667,Active
SPOT-117720,1,0.6707,Price / Cost
SPOT-117721,0,0.3366,Active
SPOT-117722,0,0.3629,Active
SPOT-117723,0,0.2182,Active
SPOT-117724,1,0.5711,Too Many Ads
SPOT-117725,0,0.362,Active
SPOT-117726,1,0.5789,Too Many Ads
SPOT-117727,0,0.4042,Active
SPOT-117728,0,0.2049,Active
SPOT-117729,0,0.2021,Active
SPOT-117730,0,0.4585,Active
SPOT-117731,0,0.3748,Active
SPOT-117732,0,0.2141,Active
SPOT-117733,0,0.4757,Active
SPOT-117734,0,0.2198,Active
SPOT-117735,0,0.3512,Active
SPOT-117736,1,0.6151,Switched to Competitor
SPOT-117737,0,0.4736,Active
SPOT-117738,0,0.5001,Active
SPOT-117739,0,0.5254,Active
SPOT-117740,0,0.3152,Active
SPOT-117741,0,0.5025,Active
SPOT-117742,1,0.5821,Price / Cost
SPOT-117743,0,0.2488,Active
SPOT-117744,1,0.6266,Switched to Competitor
SPOT-117745,0,0.4956,Active
SPOT-117746,0,0.398,Active
SPOT-117747,0,0.4561,Active
SPOT-117748,0,0.3356,Active
SPOT-117749,0,0.2647,Active
SPOT-117750,1,0.6057,Price / Cost
SPOT-117751,0,0.4908,Active
SPOT-117752,1,0.6477,Price / Cost
SPOT-117753,1,0.6809,Switched to Competitor
SPOT-117754,1,0.5979,Low Usage / No Time
SPOT-117755,0,0.2236,Active
SPOT-117756,0,0.4973,Active
SPOT-117757,1,0.7632,Price / Cost
SPOT-117758,1,0.6194,Price / Cost
SPOT-117759,0,0.2913,Active
SPOT-117760,0,0.1522,Active
SPOT-117761,0,0.2482,Active
SPOT-117762,0,0.0996,Active
SPOT-117763,0,0.1994,Active
SPOT-117764,0,0.337,Active
SPOT-117765,0,0.2834,Active
SPOT-117766,0,0.5626,Active
SPOT-117767,0,0.5066,Active
SPOT-117768,0,0.2633,Active
SPOT-117769,0,0.4682,Active
SPOT-117770,0,0.5372,Active
SPOT-117771,1,0.6309,Price / Cost
SPOT-117772,0,0.4963,Active
SPOT-117773,0,0.5497,Active
SPOT-117774,0,0.3973,Active
SPOT-117775,0,0.5255,Active
SPOT-117776,1,0.5708,Switched to Competitor
SPOT-117777,0,0.2149,Active
SPOT-117778,0,0.2367,Active
SPOT-117779,0,0.462,Active
SPOT-117780,0,0.4035,Active
SPOT-117781,0,0.3914,Active
SPOT-117782,0,0.3014,Active
SPOT-117783,0,0.2919,Active
SPOT-117784,0,0.3626,Active
SPOT-117785,0,0.3447,Active
SPOT-117786,1,0.5822,Too Many Ads
SPOT-117787,0,0.0759,Active
SPOT-117788,0,0.1605,Active
SPOT-117789,0,0.3799,Active
SPOT-117790,0,0.4938,Active
SPOT-117791,0,0.2053,Active
SPOT-117792,0,0.4657,Active
SPOT-117793,0,0.4702,Active
SPOT-117794,0,0.5088,Active
SPOT-117795,0,0.3451,Active
SPOT-117796,0,0.2965,Active
SPOT-117797,0,0.5505,Active
SPOT-117798,0,0.1877,Active
SPOT-117799,0,0.4643,Active
SPOT-117800,0,0.5299,Active
SPOT-117801,0,0.3946,Active
SPOT-117802,0,0.4976,Active
SPOT-117803,0,0.5418,Active
SPOT-117804,1,0.7686,Too Many Ads
SPOT-117805,1,0.6075,Low Usage / No Time
SPOT-117806,0,0.2985,Active
SPOT-117807,0,0.4946,Active
SPOT-117808,0,0.4014,Active
SPOT-117809,0,0.5095,Active
SPOT-117810,0,0.495,Active
SPOT-117811,0,0.3462,Active
SPOT-117812,0,0.3807,Active
SPOT-117813,0,0.3953,Active
SPOT-117814,0,0.2221,Active
SPOT-117815,0,0.4823,Active
SPOT-117816,0,0.4194,Active
SPOT-117817,1,0.6775,Low Usage / No Time
SPOT-117818,0,0.5293,Active
SPOT-117819,1,0.7014,Price / Cost
SPOT-117820,0,0.5442,Active
SPOT-117821,0,0.3687,Active
SPOT-117822,1,0.6863,Price / Cost
SPOT-117823,0,0.4429,Active
SPOT-117824,0,0.4069,Active
SPOT-117825,1,0.5696,Low Usage / No Time
SPOT-117826,0,0.4165,Active
SPOT-117827,0,0.3497,Active
SPOT-117828,0,0.5408,Active
SPOT-117829,0,0.4511,Active
SPOT-117830,0,0.3353,Active
SPOT-117831,0,0.2189,Active
SPOT-117832,1,0.6271,Low Usage / No Time
SPOT-117833,0,0.2237,Active
SPOT-117834,1,0.6548,Low Usage / No Time
SPOT-117835,0,0.3927,Active
SPOT-117836,0,0.2502,Active
SPOT-117837,1,0.6728,Low Usage / No Time
SPOT-117838,0,0.3436,Active
SPOT-117839,0,0.225,Active
SPOT-117840,0,0.5325,Active
SPOT-117841,0,0.4867,Active
SPOT-117842,0,0.5582,Active
SPOT-117843,0,0.54,Active
SPOT-117844,0,0.5363,Active
SPOT-117845,0,0.4617,Active
SPOT-117846,1,0.6387,Price / Cost
SPOT-117847,0,0.3363,Active
SPOT-117848,0,0.3275,Active
SPOT-117849,0,0.242,Active
SPOT-117850,0,0.5678,Active
SPOT-117851,0,0.3597,Active
SPOT-117852,1,0.7218,Too Many Ads
SPOT-117853,0,0.3297,Active
SPOT-117854,0,0.2061,Active
SPOT-117855,1,0.6374,Too Many Ads
SPOT-117856,0,0.375,Active
SPOT-117857,0,0.567,Active
SPOT-117858,0,0.3046,Active
SPOT-117859,0,0.2558,Active
SPOT-117860,1,0.6587,Too Many Ads
SPOT-117861,0,0.2317,Active
SPOT-117862,0,0.3067,Active
SPOT-117863,0,0.54,Active
SPOT-117864,0,0.5498,Active
SPOT-117865,0,0.3493,Active
SPOT-117866,0,0.3698,Active
SPOT-117867,0,0.4715,Active
SPOT-117868,0,0.4465,Active
SPOT-117869,0,0.2342,Active
SPOT-117870,0,0.417,Active
SPOT-117871,0,0.1263,Active
SPOT-117872,0,0.3702,Active
SPOT-117873,1,0.6768,Price / Cost
SPOT-117874,0,0.541,Active
SPOT-117875,0,0.528,Active
SPOT-117876,0,0.4247,Active
SPOT-117877,0,0.465,Active
SPOT-117878,0,0.3398,Active
SPOT-117879,0,0.1543,Active
SPOT-117880,0,0.2212,Active
SPOT-117881,0,0.3475,Active
SPOT-117882,0,0.4151,Active
SPOT-117883,0,0.3731,Active
SPOT-117884,0,0.4904,Active
SPOT-117885,0,0.3293,Active
SPOT-117886,1,0.6213,Price / Cost
SPOT-117887,0,0.4556,Active
SPOT-117888,0,0.362,Active
SPOT-117889,0,0.4591,Active
SPOT-117890,0,0.2957,Active
SPOT-117891,0,0.2891,Active
SPOT-117892,0,0.4079,Active
SPOT-117893,1,0.6086,Too Many Ads
SPOT-117894,0,0.4702,Active
SPOT-117895,0,0.4465,Active
SPOT-117896,0,0.2342,Active
SPOT-117897,0,0.2917,Active
SPOT-117898,0,0.499,Active
SPOT-117899,0,0.4069,Active
SPOT-117900,0,0.5488,Active
SPOT-117901,0,0.2721,Active
SPOT-117902,1,0.6006,Low Usage / No Time
SPOT-117903,0,0.542,Active
SPOT-117904,1,0.5792,Switched to Competitor
SPOT-117905,0,0.2816,Active
SPOT-117906,0,0.2054,Active
SPOT-117907,1,0.5804,Price / Cost
SPOT-117908,0,0.4139,Active
SPOT-117909,0,0.4916,Active
SPOT-117910,0,0.3055,Active
SPOT-117911,0,0.2299,Active
SPOT-117912,0,0.4449,Active
SPOT-117913,1,0.6117,Price / Cost
SPOT-117914,0,0.5371,Active
SPOT-117915,0,0.1962,Active
SPOT-117916,0,0.5154,Active
SPOT-117917,0,0.4868,Active
SPOT-117918,0,0.2288,Active
SPOT-117919,1,0.5972,Switched to Competitor
SPOT-117920,1,0.6008,Too Many Ads
SPOT-117921,0,0.5565,Active
SPOT-117922,1,0.7175,Switched to Competitor
SPOT-117923,1,0.727,Too Many Ads
SPOT-117924,1,0.6499,Switched to Competitor
SPOT-117925,0,0.4731,Active
SPOT-117926,0,0.1229,Active
SPOT-117927,0,0.2117,Active
SPOT-117928,0,0.2752,Active
SPOT-117929,0,0.4621,Active
SPOT-117930,0,0.5558,Active
SPOT-117931,1,0.5862,Technical Bugs
SPOT-117932,0,0.3944,Active
SPOT-117933,0,0.4403,Active
SPOT-117934,0,0.5102,Active
SPOT-117935,0,0.5568,Active
SPOT-117936,0,0.3971,Active
SPOT-117937,0,0.3638,Active
SPOT-117938,0,0.2822,Active
SPOT-117939,0,0.5397,Active
SPOT-117940,0,0.5572,Active
SPOT-117941,0,0.3128,Active
SPOT-117942,0,0.3224,Active
SPOT-117943,0,0.4953,Active
SPOT-117944,0,0.484,Active
SPOT-117945,1,0.6023,Low Usage / No Time
SPOT-117946,0,0.1786,Active
SPOT-117947,1,0.7374,Technical Bugs
SPOT-117948,1,0.6339,Price / Cost
SPOT-117949,0,0.33,Active
SPOT-117950,0,0.3332,Active
SPOT-117951,0,0.4369,Active
SPOT-117952,0,0.299,Active
SPOT-117953,1,0.7308,Price / Cost
SPOT-117954,1,0.6004,Switched to Competitor
SPOT-117955,0,0.2743,Active
SPOT-117956,0,0.2564,Active
SPOT-117957,0,0.3048,Active
SPOT-117958,0,0.0893,Active
SPOT-117959,0,0.192,Active
SPOT-117960,1,0.5807,Price / Cost
SPOT-117961,0,0.0763,Active
SPOT-117962,0,0.5241,Active
SPOT-117963,0,0.3974,Active
SPOT-117964,0,0.5674,Active
SPOT-117965,0,0.3797,Active
SPOT-117966,0,0.1829,Active
SPOT-117967,1,0.6612,Low Usage / No Time
SPOT-117968,0,0.5468,Active
SPOT-117969,0,0.2789,Active
SPOT-117970,0,0.3805,Active
SPOT-117971,0,0.3917,Active
SPOT-117972,0,0.2962,Active
SPOT-117973,1,0.6187,Price / Cost
SPOT-117974,0,0.4381,Active
SPOT-117975,0,0.2941,Active
SPOT-117976,0,0.4777,Active
SPOT-117977,0,0.4412,Active
SPOT-117978,0,0.2591,Active
SPOT-117979,0,0.2502,Active
SPOT-117980,0,0.4522,Active
SPOT-117981,0,0.4819,Active
SPOT-117982,0,0.2631,Active
SPOT-117983,1,0.7032,Too Many Ads
SPOT-117984,0,0.3173,Active
SPOT-117985,0,0.3718,Active
SPOT-117986,0,0.2311,Active
SPOT-117987,0,0.2641,Active
SPOT-117988,0,0.474,Active
SPOT-117989,1,0.6106,Price / Cost
SPOT-117990,1,0.6524,Switched to Competitor
SPOT-117991,0,0.4616,Active
SPOT-117992,0,0.2742,Active
SPOT-117993,0,0.3975,Active
SPOT-117994,0,0.4231,Active
SPOT-117995,1,0.5999,Switched to Competitor
SPOT-117996,0,0.3421,Active
SPOT-117997,0,0.2918,Active
SPOT-117998,0,0.4603,Active
SPOT-117999,0,0.3938,Active
SPOT-118000,0,0.4108,Active
SPOT-118001,0,0.4417,Active
SPOT-118002,0,0.5372,Active
SPOT-118003,0,0.3279,Active
SPOT-118004,0,0.3875,Active
SPOT-118005,0,0.4975,Active
SPOT-118006,0,0.4382,Active
SPOT-118007,0,0.2034,Active
SPOT-118008,1,0.569,Price / Cost
SPOT-118009,1,0.6059,Technical Bugs
SPOT-118010,0,0.3134,Active
SPOT-118011,1,0.6728,Price / Cost
SPOT-118012,1,0.6443,Switched to Competitor
SPOT-118013,0,0.3615,Active
SPOT-118014,0,0.5136,Active
SPOT-118015,0,0.5178,Active
SPOT-118016,0,0.3048,Active
SPOT-118017,0,0.4534,Active
SPOT-118018,1,0.7297,Low Usage / No Time
SPOT-118019,0,0.2554,Active
SPOT-118020,0,0.5234,Active
SPOT-118021,0,0.3938,Active
SPOT-118022,0,0.4173,Active
SPOT-118023,0,0.2514,Active
SPOT-118024,0,0.4261,Active
SPOT-118025,1,0.581,Price / Cost
SPOT-118026,0,0.4143,Active
SPOT-118027,1,0.6146,Price / Cost
SPOT-118028,0,0.3871,Active
SPOT-118029,1,0.6122,Too Many Ads
SPOT-118030,0,0.3625,Active
SPOT-118031,0,0.5396,Active
SPOT-118032,0,0.1952,Active
SPOT-118033,0,0.333,Active
SPOT-118034,1,0.6688,Too Many Ads
SPOT-118035,0,0.3395,Active
SPOT-118036,0,0.292,Active
SPOT-118037,1,0.6214,Low Usage / No Time
SPOT-118038,0,0.4745,Active
SPOT-118039,0,0.4041,Active
SPOT-118040,0,0.4216,Active
SPOT-118041,0,0.3087,Active
SPOT-118042,0,0.3336,Active
SPOT-118043,1,0.6074,Low Usage / No Time
SPOT-118044,0,0.3291,Active
SPOT-118045,1,0.6839,Price / Cost
SPOT-118046,0,0.4078,Active
SPOT-118047,0,0.4186,Active
SPOT-118048,0,0.2726,Active
SPOT-118049,1,0.5773,Low Usage / No Time
SPOT-118050,1,0.6881,Price / Cost
SPOT-118051,0,0.5513,Active
SPOT-118052,0,0.3533,Active
SPOT-118053,0,0.1846,Active
SPOT-118054,0,0.2757,Active
SPOT-118055,0,0.4972,Active
SPOT-118056,0,0.3217,Active
SPOT-118057,0,0.3767,Active
SPOT-118058,0,0.2482,Active
SPOT-118059,0,0.2008,Active
SPOT-118060,0,0.4091,Active
SPOT-118061,0,0.4513,Active
SPOT-118062,0,0.2476,Active
SPOT-118063,0,0.2847,Active
SPOT-118064,0,0.4175,Active
SPOT-118065,0,0.3599,Active
SPOT-118066,0,0.4705,Active
SPOT-118067,1,0.6475,Switched to Competitor
SPOT-118068,0,0.4009,Active
SPOT-118069,0,0.468,Active
SPOT-118070,0,0.1836,Active
SPOT-118071,0,0.2799,Active
SPOT-118072,0,0.3464,Active
SPOT-118073,1,0.6075,Too Many Ads
SPOT-118074,0,0.5543,Active
SPOT-118075,0,0.4029,Active
SPOT-118076,0,0.5515,Active
SPOT-118077,0,0.3655,Active
SPOT-118078,0,0.4551,Active
SPOT-118079,0,0.5118,Active
SPOT-118080,0,0.438,Active
SPOT-118081,0,0.15,Active
SPOT-118082,0,0.3352,Active
SPOT-118083,0,0.5464,Active
SPOT-118084,0,0.3831,Active
SPOT-118085,1,0.6003,Low Usage / No Time
SPOT-118086,0,0.49,Active
SPOT-118087,0,0.1823,Active
SPOT-118088,0,0.3051,Active
SPOT-118089,0,0.4388,Active
SPOT-118090,0,0.5615,Active
SPOT-118091,0,0.3859,Active
SPOT-118092,0,0.2098,Active
SPOT-118093,1,0.6388,Technical Bugs
SPOT-118094,0,0.2203,Active
SPOT-118095,0,0.2824,Active
SPOT-118096,0,0.4646,Active
SPOT-118097,0,0.3602,Active
SPOT-118098,0,0.4329,Active
SPOT-118099,0,0.3989,Active
SPOT-118100,0,0.3325,Active
SPOT-118101,0,0.5048,Active
SPOT-118102,0,0.3432,Active
SPOT-118103,1,0.581,Too Many Ads
SPOT-118104,0,0.4095,Active
SPOT-118105,1,0.5756,Price / Cost
SPOT-118106,0,0.4762,Active
SPOT-118107,0,0.5572,Active
SPOT-118108,0,0.5104,Active
SPOT-118109,0,0.3054,Active
SPOT-118110,0,0.1784,Active
